FileName: C:\WINDOWS\DESKTOP\GULFNE~1\GP167.TXT
Local Time: Sat Jul 27 20:39:48 2002

Ship: GULF2002 Trip: TRIP002 Tow: GP167
Comments: L'ETOILE ZONE 12
 Date    Time     Latitude       Longitude    Speed    Primary  Secondary      Depth 
020727  230952  47  33.0320 N  63  16.5610 W   0.4        3.8        2.3*       9.2*
020727  234449  47  29.2740 N  63  17.9760 W   1.8        4.3        2.5       81.4*
020727  234449  47  29.2740 N  63  17.9760 W   1.8        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234451  47  29.2740 N  63  17.9750 W   1.7        4.3        2.5       81.4 
020727  234453  47  29.2740 N  63  17.9730 W   1.7        4.3        2.5       81.4 
020727  234453  47  29.2740 N  63  17.9730 W   1.7        4.3        2.5       81.4 
020727  234453  47  29.2740 N  63  17.9730 W   1.7        4.3        2.5       81.4 
020727  234453  47  29.2740 N  63  17.9730 W   1.7        4.3        2.5       81.4 
020727  234453  47  29.2740 N  63  17.9730 W   1.7        4.3        2.5       81.4 
020727  234455  47  29.2730 N  63  17.9720 W   2.0        4.3        2.5       81.4 
020727  234455  47  29.2730 N  63  17.9720 W   2.0        4.3        2.5       81.4 
020727  234455  47  29.2730 N  63  17.9720 W   2.0        4.3        2.5       82.3*
020727  234455  47  29.2730 N  63  17.9720 W   2.0        4.3        2.5       82.3 
020727  234455  47  29.2730 N  63  17.9720 W   2.0        4.3        2.5       82.3 
020727  234455  47  29.2730 N  63  17.9720 W   2.0        4.3        2.5       82.3 
020727  234457  47  29.2730 N  63  17.9710 W   1.8        4.3        2.5       82.3 
020727  234457  47  29.2730 N  63  17.9710 W   1.8        4.3        2.5       82.3 
020727  234457  47  29.2730 N  63  17.9710 W   1.8        4.3        2.5       82.3 
020727  234457  47  29.2730 N  63  17.9710 W   1.8        4.3        2.5       82.3 
020727  234457  47  29.2730 N  63  17.9710 W   1.8        4.3        2.5       82.3 
020727  234459  47  29.2730 N  63  17.9690 W   1.9        4.3        2.5       82.3 
020727  234459  47  29.2730 N  63  17.9690 W   1.9        4.3        2.5       82.3 
020727  234459  47  29.2730 N  63  17.9690 W   1.9        4.3        2.5       82.3 
020727  234459  47  29.2730 N  63  17.9690 W   1.9        4.3        2.5       82.3 
020727  234459  47  29.2730 N  63  17.9690 W   1.9        4.3        2.5       82.7*
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234501  47  29.2730 N  63  17.9680 W   2.0        4.3        2.5       82.7 
020727  234503  47  29.2720 N  63  17.9660 W   1.8        4.3        2.5       82.7 
020727  234503  47  29.2720 N  63  17.9660 W   1.8        4.3        2.5       82.7 
020727  234503  47  29.2720 N  63  17.9660 W   1.8        4.3        2.5       82.7 
020727  234503  47  29.2720 N  63  17.9660 W   1.8        4.3        2.5       82.7 
020727  234503  47  29.2720 N  63  17.9660 W   1.8        4.3        2.5       82.7 
020727  234505  47  29.2720 N  63  17.9640 W   2.3        4.3        2.5       82.7 
020727  234505  47  29.2720 N  63  17.9640 W   2.3        4.3        2.5       82.7 
020727  234505  47  29.2720 N  63  17.9640 W   2.3        4.3        2.5       82.7 
020727  234505  47  29.2720 N  63  17.9640 W   2.3        4.3        2.5       83.1*
020727  234505  47  29.2720 N  63  17.9640 W   2.3        4.3        2.5       83.1 
020727  234505  47  29.2720 N  63  17.9640 W   2.3        4.3        2.5       83.1 
020727  234507  47  29.2720 N  63  17.9630 W   1.7        4.3        2.5       83.1 
020727  234507  47  29.2720 N  63  17.9630 W   1.7        4.3        2.5       83.1 
020727  234507  47  29.2720 N  63  17.9630 W   1.7        4.3        2.5       83.1 
020727  234507  47  29.2720 N  63  17.9630 W   1.7        4.3        2.5       83.1 
020727  234507  47  29.2720 N  63  17.9630 W   1.7        4.3        2.5       83.1 
020727  234509  47  29.2710 N  63  17.9610 W   2.0        4.3        2.5       83.1 
020727  234509  47  29.2710 N  63  17.9610 W   2.0        4.3        2.5       83.1 
020727  234509  47  29.2710 N  63  17.9610 W   2.0        4.3        2.5       83.1 
020727  234509  47  29.2710 N  63  17.9610 W   2.0        4.3        2.5       83.1 
020727  234509  47  29.2710 N  63  17.9610 W   2.0        4.3        2.5       83.1 
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       83.1 
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       83.1 
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       83.1 
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       83.1 
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       80.5*
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       80.5 
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       80.5 
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       80.5 
020727  234511  47  29.2710 N  63  17.9600 W   1.9        4.3        2.5       80.5 
020727  234513  47  29.2710 N  63  17.9580 W   2.0        4.3        2.5       80.5 
020727  234513  47  29.2710 N  63  17.9580 W   2.0        4.3        2.5       80.5 
020727  234513  47  29.2710 N  63  17.9580 W   2.0        4.3        2.5       80.5 
020727  234513  47  29.2710 N  63  17.9580 W   2.0        4.3        2.5       80.5 
020727  234513  47  29.2710 N  63  17.9580 W   2.0        4.3        2.5       80.5 
020727  234515  47  29.2700 N  63  17.9570 W   2.0        4.3        2.5       80.5 
020727  234515  47  29.2700 N  63  17.9570 W   2.0        4.3        2.5       80.5 
020727  234515  47  29.2700 N  63  17.9570 W   2.0        4.3        2.5       80.5 
020727  234515  47  29.2700 N  63  17.9570 W   2.0        4.3        2.5       80.5 
020727  234515  47  29.2700 N  63  17.9570 W   2.0        4.3        2.5       80.5 
020727  234515  47  29.2700 N  63  17.9570 W   2.0        4.3        2.5       80.5 
020727  234517  47  29.2700 N  63  17.9550 W   2.0        4.3        2.5       82.7*
020727  234517  47  29.2700 N  63  17.9550 W   2.0        4.3        2.5       82.7 
020727  234517  47  29.2700 N  63  17.9550 W   2.0        4.3        2.5       82.7 
020727  234517  47  29.2700 N  63  17.9550 W   2.0        4.3        2.5       82.7 
020727  234517  47  29.2700 N  63  17.9550 W   2.0        4.3        2.5       82.7 
020727  234519  47  29.2700 N  63  17.9540 W   1.9        4.3        2.5       82.7 
020727  234519  47  29.2700 N  63  17.9540 W   1.9        4.3        2.5       82.7 
020727  234519  47  29.2700 N  63  17.9540 W   1.9        4.3        2.5       82.7 
020727  234519  47  29.2700 N  63  17.9540 W   1.9        4.3        2.5       82.7 
020727  234519  47  29.2700 N  63  17.9540 W   1.9        4.3        2.5       82.7 
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       82.7 
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       82.7 
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       82.7 
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       82.7 
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       82.7 
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       82.7 
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       82.7 
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       81.4*
020727  234521  47  29.2700 N  63  17.9520 W   1.9        4.3        2.5       81.4 
020727  234523  47  29.2690 N  63  17.9510 W   1.9        4.3        2.5       81.4 
020727  234523  47  29.2690 N  63  17.9510 W   1.9        4.3        2.5       81.4 
020727  234523  47  29.2690 N  63  17.9510 W   1.9        4.3        2.5       81.4 
020727  234523  47  29.2690 N  63  17.9510 W   1.9        4.3        2.5       81.4 
020727  234523  47  29.2690 N  63  17.9510 W   1.9        4.3        2.5       81.4 
020727  234525  47  29.2690 N  63  17.9490 W   2.3        4.3        2.5       81.4 
020727  234525  47  29.2690 N  63  17.9490 W   2.3        4.3        2.5       81.4 
020727  234525  47  29.2690 N  63  17.9490 W   2.3        4.3        2.5       81.4 
020727  234525  47  29.2690 N  63  17.9490 W   2.3        4.3        2.5       81.4 
020727  234525  47  29.2690 N  63  17.9490 W   2.3        4.3        2.5       81.4 
020727  234525  47  29.2690 N  63  17.9490 W   2.3        4.3        2.5       81.4 
020727  234527  47  29.2690 N  63  17.9480 W   1.7        4.3        2.5       81.4 
020727  234527  47  29.2690 N  63  17.9480 W   1.7        4.3        2.5       81.4 
020727  234527  47  29.2690 N  63  17.9480 W   1.7        4.3        2.5       81.4 
020727  234527  47  29.2690 N  63  17.9480 W   1.7        4.3       11.5*      81.8*
020727  234527  47  29.2690 N  63  17.9480 W   1.7        4.3       11.5       81.8 
020727  234529  47  29.2680 N  63  17.9460 W   2.0        4.3       11.5       81.8 
020727  234529  47  29.2680 N  63  17.9460 W   2.0        4.3       11.5       81.8 
020727  234529  47  29.2680 N  63  17.9460 W   2.0        4.3       11.5       81.8 
020727  234529  47  29.2680 N  63  17.9460 W   2.0        4.3       11.5       81.8 
020727  234529  47  29.2680 N  63  17.9460 W   2.0        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234531  47  29.2680 N  63  17.9450 W   1.9        4.3       11.5       81.8 
020727  234533  47  29.2680 N  63  17.9430 W   2.2        4.3       11.5       81.8 
020727  234533  47  29.2680 N  63  17.9430 W   2.2        4.3       11.5       81.8 
020727  234533  47  29.2680 N  63  17.9430 W   2.2        4.3       11.5       83.1*
020727  234533  47  29.2680 N  63  17.9430 W   2.2        4.3       11.5       83.1 
020727  234533  47  29.2680 N  63  17.9430 W   2.2        4.3       11.5       83.1 
020727  234535  47  29.2670 N  63  17.9420 W   1.7        4.3       11.5       83.1 
020727  234535  47  29.2670 N  63  17.9420 W   1.7        4.3       11.5       83.1 
020727  234535  47  29.2670 N  63  17.9420 W   1.7        4.3       11.5       83.1 
020727  234535  47  29.2670 N  63  17.9420 W   1.7        4.3       11.5       83.1 
020727  234535  47  29.2670 N  63  17.9420 W   1.7        4.3       11.5       83.1 
020727  234535  47  29.2670 N  63  17.9420 W   1.7        4.3       11.5       83.1 
020727  234537  47  29.2670 N  63  17.9400 W   2.0        4.3       11.5       83.1 
020727  234537  47  29.2670 N  63  17.9400 W   2.0        4.3       11.5       83.1 
020727  234537  47  29.2670 N  63  17.9400 W   2.0        4.3       11.5       83.1 
020727  234537  47  29.2670 N  63  17.9400 W   2.0        4.3       11.5       83.1 
020727  234537  47  29.2670 N  63  17.9400 W   2.0        4.3       11.5       83.1 
020727  234539  47  29.2670 N  63  17.9390 W   1.9        4.3       11.5       83.1 
020727  234539  47  29.2670 N  63  17.9390 W   1.9        4.3       11.5       82.7*
020727  234539  47  29.2670 N  63  17.9390 W   1.9        4.3       11.5       82.7 
020727  234539  47  29.2670 N  63  17.9390 W   1.9        4.3       11.5       82.7 
020727  234539  47  29.2670 N  63  17.9390 W   1.9        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234541  47  29.2660 N  63  17.9370 W   2.0        4.3       11.5       82.7 
020727  234543  47  29.2660 N  63  17.9360 W   1.9        4.3       11.5       82.7 
020727  234543  47  29.2660 N  63  17.9360 W   1.9        4.3       11.5       82.7 
020727  234543  47  29.2660 N  63  17.9360 W   1.9        4.3       11.5       82.7 
020727  234543  47  29.2660 N  63  17.9360 W   1.9        4.3       11.5       82.7*
020727  234543  47  29.2660 N  63  17.9360 W   1.9        4.3       11.5       82.7 
020727  234545  47  29.2650 N  63  17.9340 W   2.2        4.3       11.5       82.7 
020727  234545  47  29.2650 N  63  17.9340 W   2.2        4.3       11.5       82.7 
020727  234545  47  29.2650 N  63  17.9340 W   2.2        4.3       11.5       82.7 
020727  234545  47  29.2650 N  63  17.9340 W   2.2        4.3       11.5       82.7 
020727  234545  47  29.2650 N  63  17.9340 W   2.2        4.3       11.5       82.7 
020727  234545  47  29.2650 N  63  17.9340 W   2.2        4.3       11.5       82.7 
020727  234547  47  29.2650 N  63  17.9330 W   1.8        4.3       11.5       82.7 
020727  234547  47  29.2650 N  63  17.9330 W   1.8        4.3       11.5       82.7 
020727  234547  47  29.2650 N  63  17.9330 W   1.8        4.3       11.5       82.7 
020727  234547  47  29.2650 N  63  17.9330 W   1.8        4.3       11.5       82.7 
020727  234547  47  29.2650 N  63  17.9330 W   1.8        4.3       11.5       82.7 
020727  234549  47  29.2650 N  63  17.9310 W   2.1        4.3       11.5       82.7 
020727  234549  47  29.2650 N  63  17.9310 W   2.1        4.3       11.5       82.7 
020727  234549  47  29.2650 N  63  17.9310 W   2.1        4.3       11.5       82.7 
020727  234549  47  29.2650 N  63  17.9310 W   2.1        4.3       11.5       80.1*
020727  234549  47  29.2650 N  63  17.9310 W   2.1        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234551  47  29.2640 N  63  17.9300 W   1.8        4.3       11.5       80.1 
020727  234553  47  29.2640 N  63  17.9280 W   2.0        4.3       11.5       80.1 
020727  234553  47  29.2640 N  63  17.9280 W   2.0        4.3       11.5       80.1 
020727  234553  47  29.2640 N  63  17.9280 W   2.0        4.3       11.5       80.1 
